"Word","Letter_1","Letter_2","Letter_3","Letter_4","Letter_5","UniqueLetters"
"daffy","d","a","f","f","y","dafy"
"chits","c","h","i","t","s","chits"
"mufti","m","u","f","t","i","mufti"
"karma","k","a","r","m","a","karm"
"lotto","l","o","t","t","o","lot"
"toffs","t","o","f","f","s","tofs"
"burps","b","u","r","p","s","burps"
"deuce","d","e","u","c","e","deuc"
"zings","z","i","n","g","s","zings"
"kappa","k","a","p","p","a","kap"
"clads","c","l","a","d","s","clads"
"doggy","d","o","g","g","y","dogy"
"duper","d","u","p","e","r","duper"
"scams","s","c","a","m","s","scam"
"ogler","o","g","l","e","r","ogler"
"mimes","m","i","m","e","s","mies"
"throe","t","h","r","o","e","throe"
"zetas","z","e","t","a","s","zetas"
"waled","w","a","l","e","d","waled"
"promo","p","r","o","m","o","prom"
"blats","b","l","a","t","s","blats"
"muffs","m","u","f","f","s","mufs"
"oinks","o","i","n","k","s","oinks"
"viand","v","i","a","n","d","viand"
"coset","c","o","s","e","t","coset"
"finks","f","i","n","k","s","finks"
"faddy","f","a","d","d","y","fady"
"minis","m","i","n","i","s","mins"
"snafu","s","n","a","f","u","snafu"
"sauna","s","a","u","n","a","saun"
"usury","u","s","u","r","y","usry"
"muxes","m","u","x","e","s","muxes"
"craws","c","r","a","w","s","craws"
"stats","s","t","a","t","s","sta"
"condo","c","o","n","d","o","cond"
"coxes","c","o","x","e","s","coxes"
"loopy","l","o","o","p","y","lopy"
"dorms","d","o","r","m","s","dorms"
"ascot","a","s","c","o","t","ascot"
"dippy","d","i","p","p","y","dipy"
"execs","e","x","e","c","s","excs"
"dopey","d","o","p","e","y","dopey"
"envoi","e","n","v","o","i","envoi"
"umpty","u","m","p","t","y","umpty"
"gismo","g","i","s","m","o","gismo"
"fazed","f","a","z","e","d","fazed"
"strop","s","t","r","o","p","strop"
"jives","j","i","v","e","s","jives"
"slims","s","l","i","m","s","slim"
"batik","b","a","t","i","k","batik"
"pings","p","i","n","g","s","pings"
"sonly","s","o","n","l","y","sonly"
"leggo","l","e","g","g","o","lego"
"pekoe","p","e","k","o","e","peko"
"prawn","p","r","a","w","n","prawn"
"luaus","l","u","a","u","s","luas"
"campy","c","a","m","p","y","campy"
"oodle","o","o","d","l","e","odle"
"prexy","p","r","e","x","y","prexy"
"proms","p","r","o","m","s","proms"
"touts","t","o","u","t","s","tous"
"ogles","o","g","l","e","s","ogles"
"tweet","t","w","e","e","t","twe"
"toady","t","o","a","d","y","toady"
"naiad","n","a","i","a","d","naid"
"hider","h","i","d","e","r","hider"
"nuked","n","u","k","e","d","nuked"
"fatso","f","a","t","s","o","fatso"
"sluts","s","l","u","t","s","slut"
"obits","o","b","i","t","s","obits"
"narcs","n","a","r","c","s","narcs"
"tyros","t","y","r","o","s","tyros"
"delis","d","e","l","i","s","delis"
"wooer","w","o","o","e","r","woer"
"hyped","h","y","p","e","d","hyped"
"poset","p","o","s","e","t","poset"
"byway","b","y","w","a","y","bywa"
"texas","t","e","x","a","s","texas"
"scrod","s","c","r","o","d","scrod"
"avows","a","v","o","w","s","avows"
"futon","f","u","t","o","n","futon"
"torte","t","o","r","t","e","tore"
"tuple","t","u","p","l","e","tuple"
"carom","c","a","r","o","m","carom"
"kebab","k","e","b","a","b","keba"
"tamps","t","a","m","p","s","tamps"
"jilts","j","i","l","t","s","jilts"
"duals","d","u","a","l","s","duals"
"artsy","a","r","t","s","y","artsy"
"repro","r","e","p","r","o","repo"
"modem","m","o","d","e","m","mode"
"toped","t","o","p","e","d","toped"
"psych","p","s","y","c","h","psych"
"sicko","s","i","c","k","o","sicko"
"klutz","k","l","u","t","z","klutz"
"tarns","t","a","r","n","s","tarns"
"coxed","c","o","x","e","d","coxed"
"drays","d","r","a","y","s","drays"
"cloys","c","l","o","y","s","cloys"
"anded","a","n","d","e","d","ande"
"piker","p","i","k","e","r","piker"
"aimer","a","i","m","e","r","aimer"
"suras","s","u","r","a","s","sura"
"limos","l","i","m","o","s","limos"
"flack","f","l","a","c","k","flack"
"hapax","h","a","p","a","x","hapx"
"dutch","d","u","t","c","h","dutch"
"mucky","m","u","c","k","y","mucky"
"shire","s","h","i","r","e","shire"
"klieg","k","l","i","e","g","klieg"
"staph","s","t","a","p","h","staph"
"layup","l","a","y","u","p","layup"
"tokes","t","o","k","e","s","tokes"
"axing","a","x","i","n","g","axing"
"toper","t","o","p","e","r","toper"
"duvet","d","u","v","e","t","duvet"
"cowry","c","o","w","r","y","cowry"
"profs","p","r","o","f","s","profs"
"blahs","b","l","a","h","s","blahs"
"addle","a","d","d","l","e","adle"
"sudsy","s","u","d","s","y","sudy"
"batty","b","a","t","t","y","baty"
"coifs","c","o","i","f","s","coifs"
"suety","s","u","e","t","y","suety"
"gabby","g","a","b","b","y","gaby"
"hafta","h","a","f","t","a","haft"
"pitas","p","i","t","a","s","pitas"
"gouda","g","o","u","d","a","gouda"
"deice","d","e","i","c","e","deic"
"taupe","t","a","u","p","e","taupe"
"topes","t","o","p","e","s","topes"
"duchy","d","u","c","h","y","duchy"
"nitro","n","i","t","r","o","nitro"
"carny","c","a","r","n","y","carny"
"limey","l","i","m","e","y","limey"
"orals","o","r","a","l","s","orals"
"hirer","h","i","r","e","r","hire"
"taxer","t","a","x","e","r","taxer"
"roils","r","o","i","l","s","roils"
"ruble","r","u","b","l","e","ruble"
"elate","e","l","a","t","e","elat"
"dolor","d","o","l","o","r","dolr"
"wryer","w","r","y","e","r","wrye"
"snots","s","n","o","t","s","snot"
"quais","q","u","a","i","s","quais"
"coked","c","o","k","e","d","coked"
"gimel","g","i","m","e","l","gimel"
"gorse","g","o","r","s","e","gorse"
"minas","m","i","n","a","s","minas"
"goest","g","o","e","s","t","goest"
"agape","a","g","a","p","e","agpe"
"manta","m","a","n","t","a","mant"
"jings","j","i","n","g","s","jings"
"iliac","i","l","i","a","c","ilac"
"admen","a","d","m","e","n","admen"
"offen","o","f","f","e","n","ofen"
"cills","c","i","l","l","s","cils"
"offal","o","f","f","a","l","ofal"
"lotta","l","o","t","t","a","lota"
"bolas","b","o","l","a","s","bolas"
"thwap","t","h","w","a","p","thwap"
"alway","a","l","w","a","y","alwy"
"boggy","b","o","g","g","y","bogy"
"donna","d","o","n","n","a","dona"
"locos","l","o","c","o","s","locs"
"belay","b","e","l","a","y","belay"
"gluey","g","l","u","e","y","gluey"
"bitsy","b","i","t","s","y","bitsy"
"mimsy","m","i","m","s","y","misy"
"hilar","h","i","l","a","r","hilar"
"outta","o","u","t","t","a","outa"
"vroom","v","r","o","o","m","vrom"
"fetal","f","e","t","a","l","fetal"
"raths","r","a","t","h","s","raths"
"renal","r","e","n","a","l","renal"
"dyads","d","y","a","d","s","dyas"
"crocs","c","r","o","c","s","cros"
"vires","v","i","r","e","s","vires"
"culpa","c","u","l","p","a","culpa"
"kivas","k","i","v","a","s","kivas"
"feist","f","e","i","s","t","feist"
"teats","t","e","a","t","s","teas"
"thats","t","h","a","t","s","thas"
"yawls","y","a","w","l","s","yawls"
"whens","w","h","e","n","s","whens"
"abaca","a","b","a","c","a","abc"
"ohhhh","o","h","h","h","h","oh"
"aphis","a","p","h","i","s","aphis"
"fusty","f","u","s","t","y","fusty"
"eclat","e","c","l","a","t","eclat"
"perdu","p","e","r","d","u","perdu"
"mayst","m","a","y","s","t","mayst"
"exeat","e","x","e","a","t","exat"
"molly","m","o","l","l","y","moly"
"supra","s","u","p","r","a","supra"
"wetly","w","e","t","l","y","wetly"
"plasm","p","l","a","s","m","plasm"
"buffa","b","u","f","f","a","bufa"
"semen","s","e","m","e","n","semn"
"pukka","p","u","k","k","a","puka"
"tagua","t","a","g","u","a","tagu"
"paras","p","a","r","a","s","pars"
"stoat","s","t","o","a","t","stoa"
"secco","s","e","c","c","o","seco"
"carte","c","a","r","t","e","carte"
"haute","h","a","u","t","e","haute"
"molal","m","o","l","a","l","mola"
"shads","s","h","a","d","s","shad"
"forma","f","o","r","m","a","forma"
"ovoid","o","v","o","i","d","ovid"
"pions","p","i","o","n","s","pions"
"modus","m","o","d","u","s","modus"
"bueno","b","u","e","n","o","bueno"
"rheum","r","h","e","u","m","rheum"
"scurf","s","c","u","r","f","scurf"
"parer","p","a","r","e","r","pare"
"ephah","e","p","h","a","h","epha"
"doest","d","o","e","s","t","doest"
"sprue","s","p","r","u","e","sprue"
"flams","f","l","a","m","s","flams"
"molto","m","o","l","t","o","molt"
"dieth","d","i","e","t","h","dieth"
"choos","c","h","o","o","s","chos"
"miked","m","i","k","e","d","miked"
"bronx","b","r","o","n","x","bronx"
"goopy","g","o","o","p","y","gopy"
"bally","b","a","l","l","y","baly"
"plumy","p","l","u","m","y","plumy"
"moony","m","o","o","n","y","mony"
"morts","m","o","r","t","s","morts"
"yourn","y","o","u","r","n","yourn"
"bipod","b","i","p","o","d","bipod"
"spume","s","p","u","m","e","spume"
"algal","a","l","g","a","l","alg"
"ambit","a","m","b","i","t","ambit"
"mucho","m","u","c","h","o","mucho"
"spued","s","p","u","e","d","spued"
"dozer","d","o","z","e","r","dozer"
"harum","h","a","r","u","m","harum"
"groat","g","r","o","a","t","groat"
"skint","s","k","i","n","t","skint"
"laude","l","a","u","d","e","laude"
"thrum","t","h","r","u","m","thrum"
"pappy","p","a","p","p","y","pay"
"oncet","o","n","c","e","t","oncet"
"rimed","r","i","m","e","d","rimed"
"gigue","g","i","g","u","e","giue"
"limed","l","i","m","e","d","limed"
"plein","p","l","e","i","n","plein"
"redly","r","e","d","l","y","redly"
"humpf","h","u","m","p","f","humpf"
"lites","l","i","t","e","s","lites"
"seest","s","e","e","s","t","set"
"grebe","g","r","e","b","e","greb"
"absit","a","b","s","i","t","absit"
"thanx","t","h","a","n","x","thanx"
"pshaw","p","s","h","a","w","pshaw"
"yawps","y","a","w","p","s","yawps"
"plats","p","l","a","t","s","plats"
"payed","p","a","y","e","d","payed"
"areal","a","r","e","a","l","arel"
"tilth","t","i","l","t","h","tilh"
"youse","y","o","u","s","e","youse"
"gwine","g","w","i","n","e","gwine"
"thees","t","h","e","e","s","thes"
"watsa","w","a","t","s","a","wats"
"lento","l","e","n","t","o","lento"
"spitz","s","p","i","t","z","spitz"
"yawed","y","a","w","e","d","yawed"
"gipsy","g","i","p","s","y","gipsy"
"sprat","s","p","r","a","t","sprat"
"cornu","c","o","r","n","u","cornu"
"amahs","a","m","a","h","s","amhs"
"blowy","b","l","o","w","y","blowy"
"wahoo","w","a","h","o","o","waho"
"lubra","l","u","b","r","a","lubra"
"mecum","m","e","c","u","m","mecu"
"whooo","w","h","o","o","o","who"
"coqui","c","o","q","u","i","coqui"
"sabra","s","a","b","r","a","sabr"
"edema","e","d","e","m","a","edma"
"mrads","m","r","a","d","s","mrads"
"dicot","d","i","c","o","t","dicot"
"astro","a","s","t","r","o","astro"
"kited","k","i","t","e","d","kited"
"ouzel","o","u","z","e","l","ouzel"
"didos","d","i","d","o","s","dios"
"grata","g","r","a","t","a","grat"
"bonne","b","o","n","n","e","bone"
"axmen","a","x","m","e","n","axmen"
"klunk","k","l","u","n","k","klun"
"summa","s","u","m","m","a","suma"
"laves","l","a","v","e","s","laves"
"purls","p","u","r","l","s","purls"
"yawny","y","a","w","n","y","yawn"
"teary","t","e","a","r","y","teary"
"masse","m","a","s","s","e","mase"
"largo","l","a","r","g","o","largo"
"bazar","b","a","z","a","r","bazr"
"pssst","p","s","s","s","t","pst"
"sylph","s","y","l","p","h","sylph"
"lulab","l","u","l","a","b","luab"
"toque","t","o","q","u","e","toque"
"fugit","f","u","g","i","t","fugit"
"plunk","p","l","u","n","k","plunk"
"ortho","o","r","t","h","o","orth"
"lucre","l","u","c","r","e","lucre"
"cooch","c","o","o","c","h","coh"
"whipt","w","h","i","p","t","whipt"
"folky","f","o","l","k","y","folky"
"tyres","t","y","r","e","s","tyres"
"wheee","w","h","e","e","e","whe"
"corky","c","o","r","k","y","corky"
"injun","i","n","j","u","n","inju"
"solon","s","o","l","o","n","soln"
"didot","d","i","d","o","t","diot"
"kerfs","k","e","r","f","s","kerfs"
"rayed","r","a","y","e","d","rayed"
"wassa","w","a","s","s","a","was"
"chile","c","h","i","l","e","chile"
"begat","b","e","g","a","t","begat"
"nippy","n","i","p","p","y","nipy"
"litre","l","i","t","r","e","litre"
"magna","m","a","g","n","a","magn"
"rebox","r","e","b","o","x","rebox"
"hydro","h","y","d","r","o","hydro"
"milch","m","i","l","c","h","milch"
"brent","b","r","e","n","t","brent"
"gyves","g","y","v","e","s","gyves"
"lazed","l","a","z","e","d","lazed"
"feued","f","e","u","e","d","feud"
"mavis","m","a","v","i","s","mavis"
"inapt","i","n","a","p","t","inapt"
"baulk","b","a","u","l","k","baulk"
"casus","c","a","s","u","s","casu"
"scrum","s","c","r","u","m","scrum"
"wised","w","i","s","e","d","wised"
"fossa","f","o","s","s","a","fosa"
"dower","d","o","w","e","r","dower"
"kyrie","k","y","r","i","e","kyrie"
"bhoys","b","h","o","y","s","bhoys"
"scuse","s","c","u","s","e","scue"
"feuar","f","e","u","a","r","feuar"
"ohmic","o","h","m","i","c","ohmic"
"juste","j","u","s","t","e","juste"
"ukase","u","k","a","s","e","ukase"
"beaux","b","e","a","u","x","beaux"
"tusky","t","u","s","k","y","tusky"
"orate","o","r","a","t","e","orate"
"musta","m","u","s","t","a","musta"
"lardy","l","a","r","d","y","lardy"
"intra","i","n","t","r","a","intra"
"quiff","q","u","i","f","f","quif"
"epsom","e","p","s","o","m","epsom"
"neath","n","e","a","t","h","neath"
"ocher","o","c","h","e","r","ocher"
"tared","t","a","r","e","d","tared"
"homme","h","o","m","m","e","home"
"mezzo","m","e","z","z","o","mezo"
"corms","c","o","r","m","s","corms"
"psoas","p","s","o","a","s","psoa"
"beaky","b","e","a","k","y","beaky"
"terry","t","e","r","r","y","tery"
"infra","i","n","f","r","a","infra"
"spivs","s","p","i","v","s","spiv"
"tuans","t","u","a","n","s","tuans"
"belli","b","e","l","l","i","beli"
"bergs","b","e","r","g","s","bergs"
"anima","a","n","i","m","a","anim"
"weirs","w","e","i","r","s","weirs"
"mahua","m","a","h","u","a","mahu"
"scops","s","c","o","p","s","scop"
"manse","m","a","n","s","e","manse"
"titre","t","i","t","r","e","tire"
"curia","c","u","r","i","a","curia"
"kebob","k","e","b","o","b","kebo"
"cycad","c","y","c","a","d","cyad"
"talky","t","a","l","k","y","talky"
"fucks","f","u","c","k","s","fucks"
"tapis","t","a","p","i","s","tapis"
"amide","a","m","i","d","e","amide"
"dolce","d","o","l","c","e","dolce"
"sloes","s","l","o","e","s","sloe"
"jakes","j","a","k","e","s","jakes"
"russe","r","u","s","s","e","ruse"
"blash","b","l","a","s","h","blash"
"tutti","t","u","t","t","i","tui"
"pruta","p","r","u","t","a","pruta"
"panga","p","a","n","g","a","pang"
"blebs","b","l","e","b","s","bles"
"tench","t","e","n","c","h","tench"
"swarf","s","w","a","r","f","swarf"
"herem","h","e","r","e","m","herm"
"missy","m","i","s","s","y","misy"
"merse","m","e","r","s","e","mers"
"pawky","p","a","w","k","y","pawky"
"limen","l","i","m","e","n","limen"
"vivre","v","i","v","r","e","vire"
"chert","c","h","e","r","t","chert"
"unsee","u","n","s","e","e","unse"
"tiros","t","i","r","o","s","tiros"
"brack","b","r","a","c","k","brack"
"foots","f","o","o","t","s","fots"
"welsh","w","e","l","s","h","welsh"
"fosse","f","o","s","s","e","fose"
"knops","k","n","o","p","s","knops"
"ileum","i","l","e","u","m","ileum"
"noire","n","o","i","r","e","noire"
"firma","f","i","r","m","a","firma"
"podgy","p","o","d","g","y","podgy"
"laird","l","a","i","r","d","laird"
"thunk","t","h","u","n","k","thunk"
"shute","s","h","u","t","e","shute"
"rowan","r","o","w","a","n","rowan"
"shoji","s","h","o","j","i","shoji"
"poesy","p","o","e","s","y","poesy"
"uncap","u","n","c","a","p","uncap"
"fames","f","a","m","e","s","fames"
"glees","g","l","e","e","s","gles"
"costa","c","o","s","t","a","costa"
"turps","t","u","r","p","s","turps"
"fores","f","o","r","e","s","fores"
"solum","s","o","l","u","m","solum"
"imago","i","m","a","g","o","imago"
"byres","b","y","r","e","s","byres"
"fondu","f","o","n","d","u","fondu"
"coney","c","o","n","e","y","coney"
"polis","p","o","l","i","s","polis"
"dictu","d","i","c","t","u","dictu"
"kraal","k","r","a","a","l","kral"
"sherd","s","h","e","r","d","sherd"
"mumbo","m","u","m","b","o","mubo"
"wroth","w","r","o","t","h","wroth"
"chars","c","h","a","r","s","chars"
"unbox","u","n","b","o","x","unbox"
"vacuo","v","a","c","u","o","vacuo"
"slued","s","l","u","e","d","slued"
"weest","w","e","e","s","t","west"
"hades","h","a","d","e","s","hades"
"wiled","w","i","l","e","d","wiled"
"syncs","s","y","n","c","s","sync"
"muser","m","u","s","e","r","muser"
"excon","e","x","c","o","n","excon"
"hoars","h","o","a","r","s","hoars"
"sibyl","s","i","b","y","l","sibyl"
"passe","p","a","s","s","e","pase"
"joeys","j","o","e","y","s","joeys"
"lotsa","l","o","t","s","a","lotsa"
"lepta","l","e","p","t","a","lepta"
"shays","s","h","a","y","s","shay"
"bocks","b","o","c","k","s","bocks"
"endue","e","n","d","u","e","endu"
"darer","d","a","r","e","r","dare"
"nones","n","o","n","e","s","noes"
"ileus","i","l","e","u","s","ileus"
"plash","p","l","a","s","h","plash"
"busby","b","u","s","b","y","busy"
"wheal","w","h","e","a","l","wheal"
"buffo","b","u","f","f","o","bufo"
"yobbo","y","o","b","b","o","yob"
"biles","b","i","l","e","s","biles"
"poxes","p","o","x","e","s","poxes"
"rooty","r","o","o","t","y","roty"
"licit","l","i","c","i","t","lict"
"terce","t","e","r","c","e","terc"
"bromo","b","r","o","m","o","brom"
"hayey","h","a","y","e","y","haye"
"dweeb","d","w","e","e","b","dweb"
"imbed","i","m","b","e","d","imbed"
"saran","s","a","r","a","n","sarn"
"bruit","b","r","u","i","t","bruit"
"punky","p","u","n","k","y","punky"
"softs","s","o","f","t","s","soft"
"biffs","b","i","f","f","s","bifs"
"loppy","l","o","p","p","y","lopy"
"agars","a","g","a","r","s","agrs"
"aquae","a","q","u","a","e","aque"
"livre","l","i","v","r","e","livre"
"biome","b","i","o","m","e","biome"
"bunds","b","u","n","d","s","bunds"
"shews","s","h","e","w","s","shew"
"diems","d","i","e","m","s","diems"
"ginny","g","i","n","n","y","giny"
"degum","d","e","g","u","m","degum"
"polos","p","o","l","o","s","pols"
"desex","d","e","s","e","x","desx"
"unman","u","n","m","a","n","unma"
"dungy","d","u","n","g","y","dungy"
"vitam","v","i","t","a","m","vitam"
"wedgy","w","e","d","g","y","wedgy"
"glebe","g","l","e","b","e","gleb"
"apers","a","p","e","r","s","apers"
"ridgy","r","i","d","g","y","ridgy"
"roids","r","o","i","d","s","roids"
"wifey","w","i","f","e","y","wifey"
"vapes","v","a","p","e","s","vapes"
"whoas","w","h","o","a","s","whoas"
"bunko","b","u","n","k","o","bunko"
"yolky","y","o","l","k","y","yolk"
"ulnas","u","l","n","a","s","ulnas"
"reeky","r","e","e","k","y","reky"
"bodge","b","o","d","g","e","bodge"
"brant","b","r","a","n","t","brant"
"davit","d","a","v","i","t","davit"
"deque","d","e","q","u","e","dequ"
"liker","l","i","k","e","r","liker"
"jenny","j","e","n","n","y","jeny"
"tacts","t","a","c","t","s","tacs"
"fulls","f","u","l","l","s","fuls"
"treap","t","r","e","a","p","treap"
"ligne","l","i","g","n","e","ligne"
"acked","a","c","k","e","d","acked"
"refry","r","e","f","r","y","refy"
"vower","v","o","w","e","r","vower"
"aargh","a","a","r","g","h","argh"
"churl","c","h","u","r","l","churl"
"momma","m","o","m","m","a","moa"
"gaols","g","a","o","l","s","gaols"
"whump","w","h","u","m","p","whump"
"arras","a","r","r","a","s","ars"
"marls","m","a","r","l","s","marls"
"tiler","t","i","l","e","r","tiler"
"grogs","g","r","o","g","s","gros"
"memes","m","e","m","e","s","mes"
"midis","m","i","d","i","s","mids"
"tided","t","i","d","e","d","tide"
"haler","h","a","l","e","r","haler"
"duces","d","u","c","e","s","duces"
"twiny","t","w","i","n","y","twiny"
"poste","p","o","s","t","e","poste"
"unrig","u","n","r","i","g","unrig"
"prise","p","r","i","s","e","prise"
"drabs","d","r","a","b","s","drabs"
"quids","q","u","i","d","s","quids"
"facer","f","a","c","e","r","facer"
"spier","s","p","i","e","r","spier"
"baric","b","a","r","i","c","baric"
"geoid","g","e","o","i","d","geoid"
"remap","r","e","m","a","p","remap"
"trier","t","r","i","e","r","trie"
"gunks","g","u","n","k","s","gunks"
"steno","s","t","e","n","o","steno"
"stoma","s","t","o","m","a","stoma"
"airer","a","i","r","e","r","aire"
"ovate","o","v","a","t","e","ovate"
"torah","t","o","r","a","h","torah"
"apian","a","p","i","a","n","apin"
"smuts","s","m","u","t","s","smut"
"pocks","p","o","c","k","s","pocks"
"yurts","y","u","r","t","s","yurts"
"exurb","e","x","u","r","b","exurb"
"defog","d","e","f","o","g","defog"
"nuder","n","u","d","e","r","nuder"
"bosky","b","o","s","k","y","bosky"
"nimbi","n","i","m","b","i","nimb"
"mothy","m","o","t","h","y","mothy"
"joyed","j","o","y","e","d","joyed"
"labia","l","a","b","i","a","labi"
"pards","p","a","r","d","s","pards"
"jammy","j","a","m","m","y","jamy"
"bigly","b","i","g","l","y","bigly"
"faxer","f","a","x","e","r","faxer"
"hoppy","h","o","p","p","y","hopy"
"nurbs","n","u","r","b","s","nurbs"
"cotes","c","o","t","e","s","cotes"
"dishy","d","i","s","h","y","dishy"
"vised","v","i","s","e","d","vised"
"celeb","c","e","l","e","b","celb"
"pismo","p","i","s","m","o","pismo"
"casas","c","a","s","a","s","cas"
"withs","w","i","t","h","s","withs"
"dodgy","d","o","d","g","y","dogy"
"scudi","s","c","u","d","i","scudi"
"mungs","m","u","n","g","s","mungs"
"muons","m","u","o","n","s","muons"
"ureas","u","r","e","a","s","ureas"
"ioctl","i","o","c","t","l","ioctl"
"unhip","u","n","h","i","p","unhip"
"krone","k","r","o","n","e","krone"
"sager","s","a","g","e","r","sager"
"verst","v","e","r","s","t","verst"
"expat","e","x","p","a","t","expat"
"gronk","g","r","o","n","k","gronk"
"uvula","u","v","u","l","a","uvla"
"shawm","s","h","a","w","m","shawm"
"bilgy","b","i","l","g","y","bilgy"
"braes","b","r","a","e","s","braes"
"cento","c","e","n","t","o","cento"
"webby","w","e","b","b","y","weby"
"lippy","l","i","p","p","y","lipy"
"gamic","g","a","m","i","c","gamic"
"lordy","l","o","r","d","y","lordy"
"mazed","m","a","z","e","d","mazed"
"tings","t","i","n","g","s","tings"
"shoat","s","h","o","a","t","shoat"
"faery","f","a","e","r","y","faery"
"wirer","w","i","r","e","r","wire"
"diazo","d","i","a","z","o","diazo"
"carer","c","a","r","e","r","care"
"rater","r","a","t","e","r","rate"
"greps","g","r","e","p","s","greps"
"rente","r","e","n","t","e","rent"
"zloty","z","l","o","t","y","zloty"
"viers","v","i","e","r","s","viers"
"unapt","u","n","a","p","t","unapt"
"poops","p","o","o","p","s","pos"
"fecal","f","e","c","a","l","fecal"
"kepis","k","e","p","i","s","kepis"
"taxon","t","a","x","o","n","taxon"
"eyers","e","y","e","r","s","eyrs"
"wonts","w","o","n","t","s","wonts"
"spina","s","p","i","n","a","spina"
"stoae","s","t","o","a","e","stoae"
"yenta","y","e","n","t","a","yenta"
"pooey","p","o","o","e","y","poey"
"buret","b","u","r","e","t","buret"
"japan","j","a","p","a","n","japn"
"bedew","b","e","d","e","w","bedw"
"hafts","h","a","f","t","s","hafts"
"selfs","s","e","l","f","s","self"
"oared","o","a","r","e","d","oared"
"herby","h","e","r","b","y","herby"
"pryer","p","r","y","e","r","prye"
"oakum","o","a","k","u","m","oakum"
"dinks","d","i","n","k","s","dinks"
"titty","t","i","t","t","y","tiy"
"sepoy","s","e","p","o","y","sepoy"
"penes","p","e","n","e","s","pens"
"fusee","f","u","s","e","e","fuse"
"winey","w","i","n","e","y","winey"
"gimps","g","i","m","p","s","gimps"
"nihil","n","i","h","i","l","nihl"
"rille","r","i","l","l","e","rile"
"giber","g","i","b","e","r","giber"
"ousel","o","u","s","e","l","ousel"
"umiak","u","m","i","a","k","umiak"
"cuppy","c","u","p","p","y","cupy"
"hames","h","a","m","e","s","hames"
"shits","s","h","i","t","s","shit"
"azine","a","z","i","n","e","azine"
"glads","g","l","a","d","s","glads"
"tacet","t","a","c","e","t","tace"
"bumph","b","u","m","p","h","bumph"
"coyer","c","o","y","e","r","coyer"
"honky","h","o","n","k","y","honky"
"gamer","g","a","m","e","r","gamer"
"gooky","g","o","o","k","y","goky"
"waspy","w","a","s","p","y","waspy"
"sedgy","s","e","d","g","y","sedgy"
"bents","b","e","n","t","s","bents"
"varia","v","a","r","i","a","vari"
"djinn","d","j","i","n","n","djin"
"junco","j","u","n","c","o","junco"
"pubic","p","u","b","i","c","pubic"
"wilco","w","i","l","c","o","wilco"
"lazes","l","a","z","e","s","lazes"
"idyls","i","d","y","l","s","idyls"
"lupus","l","u","p","u","s","lups"
"rives","r","i","v","e","s","rives"
"snood","s","n","o","o","d","snod"
"schmo","s","c","h","m","o","schmo"
"spazz","s","p","a","z","z","spaz"
"finis","f","i","n","i","s","fins"
"noter","n","o","t","e","r","noter"
"pavan","p","a","v","a","n","pavn"
"orbed","o","r","b","e","d","orbed"
"bates","b","a","t","e","s","bates"
"pipet","p","i","p","e","t","piet"
"baddy","b","a","d","d","y","bady"
"goers","g","o","e","r","s","goers"
"shako","s","h","a","k","o","shako"
"stets","s","t","e","t","s","ste"
"sebum","s","e","b","u","m","sebum"
"seeth","s","e","e","t","h","seth"
"lobar","l","o","b","a","r","lobar"
"raver","r","a","v","e","r","rave"
"ajuga","a","j","u","g","a","ajug"
"riced","r","i","c","e","d","riced"
"velds","v","e","l","d","s","velds"
"dribs","d","r","i","b","s","dribs"
"ville","v","i","l","l","e","vile"
"dhows","d","h","o","w","s","dhows"
"unsew","u","n","s","e","w","unsew"
"halma","h","a","l","m","a","halm"
"krona","k","r","o","n","a","krona"
"limby","l","i","m","b","y","limby"
"jiffs","j","i","f","f","s","jifs"
"treys","t","r","e","y","s","treys"
"bauds","b","a","u","d","s","bauds"
"pffft","p","f","f","f","t","pft"
"mimer","m","i","m","e","r","mier"
"plebs","p","l","e","b","s","plebs"
"caner","c","a","n","e","r","caner"
"jiber","j","i","b","e","r","jiber"
"cuppa","c","u","p","p","a","cupa"
"washy","w","a","s","h","y","washy"
"chuff","c","h","u","f","f","chuf"
"unarm","u","n","a","r","m","unarm"
"yukky","y","u","k","k","y","yuk"
"styes","s","t","y","e","s","stye"
"waker","w","a","k","e","r","waker"
"flaks","f","l","a","k","s","flaks"
"maces","m","a","c","e","s","maces"
"rimes","r","i","m","e","s","rimes"
"gimpy","g","i","m","p","y","gimpy"
"guano","g","u","a","n","o","guano"
"liras","l","i","r","a","s","liras"
"kapok","k","a","p","o","k","kapo"
"scuds","s","c","u","d","s","scud"
"bwana","b","w","a","n","a","bwan"
"oring","o","r","i","n","g","oring"
"aider","a","i","d","e","r","aider"
"prier","p","r","i","e","r","prie"
"klugy","k","l","u","g","y","klugy"
"monte","m","o","n","t","e","monte"
"golem","g","o","l","e","m","golem"
"velar","v","e","l","a","r","velar"
"firer","f","i","r","e","r","fire"
"pieta","p","i","e","t","a","pieta"
"umbel","u","m","b","e","l","umbel"
"campo","c","a","m","p","o","campo"
"unpeg","u","n","p","e","g","unpeg"
"fovea","f","o","v","e","a","fovea"
"abeam","a","b","e","a","m","abem"
"boson","b","o","s","o","n","bosn"
"asker","a","s","k","e","r","asker"
"goths","g","o","t","h","s","goths"
"vocab","v","o","c","a","b","vocab"
"vined","v","i","n","e","d","vined"
"trows","t","r","o","w","s","trows"
"tikis","t","i","k","i","s","tiks"
"loper","l","o","p","e","r","loper"
